1069.6128	3.998e4
1069.6194	4.429e4
1069.6261	3.973e4
1069.6328	3.953e4
1069.6395	3.460e4
1069.6462	4.255e4
1069.6528	3.806e4
1069.6595	3.661e4
1069.6663	3.717e4
1069.6730	4.159e4
1069.6797	3.701e4
1069.6864	4.050e4
1069.6930	3.639e4
1069.6997	5.015e4
1069.7064	4.189e4
1069.7131	3.434e4
1069.7198	3.893e4
1069.7264	4.835e4
1069.7332	3.463e4
1069.7399	3.990e4
1069.7466	3.959e4
1069.7533	4.075e4
1069.7600	3.929e4
1069.7666	3.710e4
1069.7733	3.854e4
1069.7800	4.516e4
1069.7867	4.083e4
1069.7935	5.725e4
1069.8000	4.433e4
1069.8068	5.270e4
1069.8135	4.463e4
1069.8202	4.349e4
1069.8269	4.458e4
1069.8336	4.790e4
1069.8402	4.187e4
1069.8469	4.551e4
1069.8536	4.211e4
1069.8604	4.160e4
1069.8671	3.799e4
1069.8738	5.162e4
1069.8805	3.785e4
1069.8872	4.438e4
1069.8939	3.712e4
1069.9006	4.732e4
1069.9073	4.135e4
1069.9139	5.104e4
1069.9207	3.970e4
1069.9274	4.054e4
1069.9341	4.395e4
1069.9408	5.463e4
1069.9474	3.904e4
1069.9541	4.281e4
1069.9608	4.499e4
1069.9675	3.868e4
1069.9742	4.682e4
1069.9810	4.072e4
1069.9875	3.493e4
1069.9943	4.592e4
1070.0010	4.345e4
1070.0077	4.534e4
1070.0144	3.772e4
1070.0210	3.638e4
1070.0277	4.234e4
1070.0344	5.248e4
1070.0411	4.822e4
1070.0479	5.086e4
1070.0546	4.651e4
1070.0612	4.310e4
1070.0679	3.444e4
1070.0746	4.607e4
1070.0813	4.681e4
1070.0880	5.314e4
1070.0947	4.833e4
1070.1013	4.840e4
1070.1080	5.163e4
1070.1147	5.260e4
1070.1215	4.708e4
1070.1282	5.652e4
1070.1348	4.949e4
1070.1415	4.940e4
1070.1482	4.280e4
1070.1549	4.690e4
1070.1616	4.424e4
1070.1683	4.874e4
1070.1749	4.495e4
1070.1816	4.861e4
1070.1884	4.307e4
1070.1951	4.572e4
1070.2018	4.730e4
1070.2085	4.521e4
1070.2151	4.116e4
1070.2218	4.989e4
1070.2285	4.164e4
1070.2352	4.366e4
1070.2419	3.360e4
1070.2487	4.219e4
1070.2552	4.613e4
1070.2620	4.493e4
1070.2687	3.914e4
1070.2754	4.092e4
1070.2821	3.996e4
1070.2888	4.500e4
1070.2954	3.777e4
1070.3021	5.028e4
1070.3088	4.486e4
1070.3156	4.426e4
1070.3223	3.993e4
1070.3290	4.319e4
1070.3356	3.911e4
1070.3423	4.447e4
1070.3490	4.737e4
1070.3558	4.956e4
1070.3625	5.031e4
1070.3691	4.874e4
1070.3759	4.863e4
1070.3826	5.524e4
1070.3893	6.367e4
1070.3960	6.097e4
1070.4027	7.428e4
1070.4093	9.051e4
1070.4160	9.159e4
1070.4227	1.056e5
1070.4294	1.230e5
1070.4362	1.485e5
1070.4429	1.762e5
1070.4495	2.080e5
1070.4562	2.189e5
1070.4629	2.536e5
1070.4696	2.503e5
1070.4763	2.510e5
1070.4830	2.298e5
1070.4896	2.129e5
1070.4963	1.830e5
1070.5031	1.513e5
1070.5098	1.147e5
1070.5165	1.059e5
1070.5232	8.102e4
1070.5299	7.846e4
1070.5365	6.601e4
1070.5432	5.741e4
1070.5499	5.566e4
1070.5566	5.276e4
1070.5634	4.463e4
1070.5701	4.886e4
1070.5767	4.448e4
1070.5834	4.110e4
1070.5901	4.202e4
1070.5968	4.570e4
1070.6035	4.492e4
1070.6102	4.641e4
1070.6168	4.359e4
1070.6235	3.798e4
1070.6302	3.898e4
1070.6370	3.931e4
1070.6437	3.874e4
1070.6504	4.827e4
1070.6570	4.705e4
1070.6637	3.883e4
1070.6704	4.001e4
1070.6771	4.516e4
1070.6838	4.584e4
1070.6906	5.738e4
1070.6971	5.395e4
1070.7039	5.907e4
1070.7106	6.126e4
1070.7173	7.034e4
1070.7240	7.703e4
1070.7307	8.632e4
1070.7373	9.706e4
1070.7440	1.191e5
1070.7507	1.361e5
1070.7574	1.733e5
1070.7642	2.013e5
1070.7709	2.440e5
1070.7776	2.864e5
1070.7842	3.304e5
1070.7909	3.564e5
1070.7976	4.046e5
1070.8043	4.208e5
1070.8110	4.207e5
1070.8177	3.782e5
1070.8243	3.335e5
1070.8311	2.755e5
1070.8379	2.432e5
1070.8446	1.832e5
1070.8513	1.467e5
1070.8580	1.180e5
1070.8647	1.028e5
1070.8713	7.614e4
1070.8781	6.963e4
1070.8848	5.295e4
1070.8915	5.920e4
1070.8982	5.622e4
1070.9049	5.420e4
1070.9115	4.770e4
1070.9182	5.076e4
1070.9249	4.475e4
1070.9316	4.426e4
1070.9384	4.309e4
1070.9451	4.887e4
1070.9518	5.194e4
1070.9584	5.104e4
1070.9651	5.083e4
1070.9718	5.358e4
1070.9785	5.458e4
1070.9852	5.468e4
1070.9919	5.065e4
1070.9985	5.570e4
1071.0052	5.579e4
1071.0120	6.753e4
1071.0187	6.585e4
1071.0254	7.142e4
1071.0321	7.052e4
1071.0388	7.481e4
1071.0454	8.135e4
1071.0521	9.051e4
1071.0588	9.658e4
1071.0656	1.116e5
1071.0723	1.265e5
1071.0790	1.541e5
1071.0856	1.793e5
1071.0923	2.128e5
1071.0990	2.537e5
1071.1057	3.079e5
1071.1124	3.692e5
1071.1191	4.285e5
1071.1259	4.475e5
1071.1324	4.983e5
1071.1392	5.005e5
1071.1459	4.891e5
1071.1526	4.279e5
1071.1593	3.979e5
1071.1660	3.285e5
1071.1727	2.650e5
1071.1793	2.067e5
1071.1860	1.700e5
1071.1927	1.339e5
1071.1995	1.156e5
1071.2062	9.352e4
1071.2129	8.657e4
1071.2196	7.517e4
1071.2262	7.132e4
1071.2329	6.190e4
1071.2396	7.032e4
1071.2463	5.692e4
1071.2531	6.493e4
1071.2598	6.282e4
1071.2664	6.766e4
1071.2731	5.661e4
1071.2798	5.771e4
1071.2865	5.723e4
1071.2932	6.764e4
1071.2999	5.965e4
1071.3066	6.682e4
1071.3132	6.590e4
1071.3201	6.915e4
1071.3268	6.242e4
1071.3335	6.663e4
1071.3402	6.902e4
1071.3469	8.249e4
1071.3536	8.228e4
1071.3602	9.390e4
1071.3669	8.530e4
1071.3737	9.127e4
1071.3804	9.028e4
1071.3871	1.057e5
1071.3938	1.178e5
1071.4005	1.279e5
1071.4071	1.407e5
1071.4138	1.673e5
1071.4205	1.915e5
1071.4272	2.298e5
1071.4340	2.609e5
1071.4407	3.174e5
1071.4474	3.661e5
1071.4540	4.122e5
1071.4607	4.393e5
1071.4674	4.774e5
1071.4741	4.693e5
1071.4808	4.609e5
1071.4875	4.238e5
1071.4943	3.613e5
1071.5010	3.018e5
1071.5076	2.567e5
1071.5143	2.128e5
1071.5210	1.930e5
1071.5277	1.552e5
1071.5344	1.384e5
1071.5411	1.252e5
1071.5479	1.163e5
1071.5544	1.032e5
1071.5612	1.049e5
1071.5679	1.005e5
1071.5746	1.031e5
1071.5813	1.005e5
1071.5880	1.028e5
1071.5947	1.130e5
1071.6013	1.182e5
1071.6080	1.212e5
1071.6147	1.355e5
1071.6215	1.385e5
1071.6282	1.485e5
1071.6349	1.548e5
1071.6416	1.715e5
1071.6482	1.869e5
1071.6549	2.085e5
1071.6616	2.349e5
1071.6683	2.631e5
1071.6750	3.113e5
1071.6818	3.679e5
1071.6885	4.418e5
1071.6952	5.217e5
1071.7018	6.062e5
1071.7085	7.352e5
1071.7152	8.250e5
1071.7219	9.442e5
1071.7286	1.038e6
1071.7354	1.187e6
1071.7421	1.304e6
1071.7487	1.639e6
1071.7554	2.072e6
1071.7621	2.998e6
1071.7688	4.369e6
1071.7755	6.747e6
1071.7822	1.009e7
1071.7889	1.472e7
1071.7957	1.862e7
